filename,duration
s32_p_bgbd1p.wav,2120
s20_p_bgbj9n.wav,2120
s33_p_sgbl4a.wav,2120
s38_p_lrwh6p.wav,2120
s4_l_lwwa9p.wav,2120
s20_p_brba3p.wav,2120
s11_p_lwbb8s.wav,2120
s14_p_pbwc1p.wav,2120
s12_p_prwrzp.wav,2120
s28_l_pbbe5p_WRONG_pbwe5p.wav,2120
s28_l_lrbm7s.wav,2120
s18_p_brii1p.wav,2120
s42_p_bgbv7s.wav,2120
s38_p_bgwd2a.wav,2120
s5_p_brbi9n.wav,2120
s12_l_sbbc2s.wav,2120
s12_l_swac6p.wav,2120
s47_l_lgih2p.wav,2120
s4_p_lgbn4p.wav,2120
s30_p_lbwr7n.wav,2120
s28_p_sraj6n.wav,2130
s30_p_srai1a.wav,2130
s3_p_lwbe3n.wav,2130
s20_p_lbas7n.wav,2130
s11_l_swbj5a.wav,2130
s30_l_bwbx1s.wav,2130
s20_p_prie7p.wav,2130
s28_l_lbigzn.wav,2130
s4_l_prid2n.wav,2130
s3_l_bbwc2a.wav,2130
s7_p_lwal6n.wav,2130
s7_p_swah2s.wav,2130
s12_l_sbwd1a.wav,2130
s30_l_sbau9a.wav,2130
s50_p_pbbk6n.wav,2130
s42_l_brbh2s.wav,2130
s12_l_pgir6s.wav,2130
s4_l_lwaf7a.wav,2130
s7_p_bgap9p.wav,2130
s28_p_pbay4p.wav,2130
s4_p_brbizp.wav,2130
s3_p_lgat3n.wav,2130
s28_l_sbwxzs.wav,2140
s32_p_lrbs4s.wav,2140
s42_l_bgbv7s.wav,2140
s4_p_sgiy7a.wav,2140
s50_p_bbba6s.wav,2140
s6_l_lrbm6s.wav,2140
s29_p_sbio6n.wav,2140
s6_l_lgim2n.wav,2140
s38_p_pgbr8a.wav,2140
s29_p_pbak1n.wav,2140
s11_p_pbir4a.wav,2140
s34_p_lrim1n.wav,2140
s4_p_sgib1p.wav,2140
s38_p_bwii2s.wav,2140
s30_p_sgbi2s.wav,2140
s50_p_sgir3s.wav,2140
s4_l_bwim9n.wav,2140
s14_p_bwwj9n.wav,2140
s3_p_brbh6s.wav,2140
s32_p_lwbh6a.wav,2140
s7_l_lgaa8s.wav,2140
s20_p_bbwh7n.wav,2140
s38_l_lgag8s.wav,2140
s30_p_pgwt4s.wav,2140
s25_p_brbpzn.wav,2140
s19_p_sbbi3a.wav,2140
s11_p_bgiu3s.wav,2140
s18_p_lbwz6s.wav,2140
s5_p_pgaz5n.wav,2140
s4_l_pbik5n.wav,2140
s32_p_lbae7a.wav,2140
s4_l_sbwe1n.wav,2140
s4_l_lbbh2a_WRONG_lbbh2a.wav,2140
s28_p_pgba2a.wav,2140
s3_p_bwbc3n.wav,2140
s30_p_lbay7s.wav,2140
s12_l_lwwh7p.wav,2140
s5_p_praq9s.wav,2140
s3_p_bbwc2a.wav,2140
s50_p_lgwn6p.wav,2140
s34_p_bwap2a.wav,2140
s12_l_lgbbzp.wav,2140
s10_p_braczp.wav,2140
s14_p_lgwoza.wav,2140
s38_p_sbic1s.wav,2150
s32_p_sraeza.wav,2150
s6_p_pgag5p.wav,2150
s39_p_lrbu3a.wav,2150
s4_p_pwwz9p.wav,2150
s18_l_prwm1a.wav,2150
s5_p_prwk1p.wav,2150
s42_l_pbiq7a.wav,2150
s3_p_lwia1n.wav,2150
s42_p_bwwx8p.wav,2150
s14_p_sgae4p.wav,2150
s30_p_sgwe3a.wav,2150
s42_l_pwbz3n.wav,2150
s28_l_bbiz7p.wav,2150
s12_p_sgwd7p.wav,2150
s53_p_brih1a.wav,2150
s20_l_lrbf9a.wav,2150
s20_p_prwy8s.wav,2150
s32_p_srwd3s.wav,2150
s20_p_pgil4a.wav,2150
s30_l_pwie2p.wav,2150
s50_p_pwbm3n.wav,2150
s32_p_pbay4n.wav,2150
s12_l_pwak7p.wav,2150
s20_p_lgig4s.wav,2150
s38_l_lrie2a.wav,2150
s7_p_pbad8p.wav,2150
s12_l_swby8s.wav,2150
s32_p_pbwl8p.wav,2160
s20_p_brih7p.wav,2160
s7_p_lwwm7p.wav,2160
s28_l_pbay4p.wav,2160
s30_l_swac9a.wav,2160
s7_p_pbbq9n.wav,2160
s30_l_prik6n.wav,2160
s5_l_sbic1n.wav,2160
s10_p_lgwz8a.wav,2160
s50_p_bwwi3n.wav,2160
s52_l_pbwz9n.wav,2160
s30_p_lgab5p.wav,2160
s14_p_lbwz4a.wav,2160
s42_l_srwx6s.wav,2160
s33_p_bbih4a.wav,2160
s42_p_pbay1p.wav,2160
s48_p_braa7a.wav,2160
s32_l_lrwu2a.wav,2160
s47_l_srwi7s.wav,2160
s30_l_sbaj6a.wav,2160
s6_p_lrae8p.wav,2160
s38_p_bwap3n.wav,2160
s18_l_bram8s.wav,2160
s42_p_pwbk4p.wav,2160
s5_l_sbwy1n.wav,2160
s4_p_bwim9n.wav,2160
s38_l_bgao1a.wav,2160
s29_p_prwf8n.wav,2160
s7_p_sgbj3s.wav,2160
s7_l_lbwu4a.wav,2160
s14_p_sbijzp.wav,2160
s4_p_pwwk6n.wav,2160
s26_p_brbc1s.wav,2160
s11_p_prid6a.wav,2160
s30_p_brbu8a.wav,2160
s20_p_srwp1n.wav,2160
s4_p_srin8s.wav,2160
s38_l_lbwm4n.wav,2160
s32_p_lrba7p.wav,2170
s42_l_sgae5n.wav,2170
s20_p_lbbs5a.wav,2170
s3_p_pgaz9a.wav,2170
s6_p_bwbp6a.wav,2170
s32_p_bgao3p.wav,2170
s6_p_srip5n.wav,2170
s21_p_pwar6s.wav,2170
s5_p_prbq1s.wav,2170
s6_p_swbd1p.wav,2170
s30_p_pbwr5s.wav,2170
s24_p_lbaf9a.wav,2170
s4_p_brio1n.wav,2170
s28_p_bgiv9s.wav,2170
s3_l_bbwt8n.wav,2170
s12_l_sgaj3p.wav,2170
s3_p_praq5n.wav,2170
s32_l_pbwf4a.wav,2170
s7_l_brba7n.wav,2170
s28_l_bwwa2a.wav,2170
s7_l_bwao2n.wav,2170
s10_p_sravzp.wav,2170
s28_p_priu6s.wav,2170
s25_p_sric4n.wav,2170
s42_l_srap4p.wav,2170
s30_p_pwbf6n.wav,2170
s6_p_pwws2s.wav,2170
s38_l_brit1n.wav,2170
s5_p_sbih4p.wav,2170
s47_l_sgwd9p.wav,2170
s3_p_swip9a.wav,2170
s4_p_lbbf2n.wav,2170
s7_p_lraf7s.wav,2170
s42_p_pbid3n.wav,2170
